tops,bottoms,shoes,accessories
187694785.0,173702879.0,177962024.0,149385580.0
206639631.0,206270607.0,197615189.0,182823229.0
125029490.0,121315639.0,52188011.0,109614853.0
151513470.0,179667079.0,108422189.0,162175268.0
176838072.0,179992648.0,149694232.0,189699391.0
143867959.0,120266067.0,133760003.0,146571795.0
213144853.0,209045970.0,213578021.0,211853621.0
155062918.0,143845349.0,136304439.0,164099157.0
207252252.0,211309390.0,140993217.0,167851908.0
155044799.0,161891077.0,166642311.0,173462246.0
204150414.0,201891088.0,213212662.0,211732575.0
133991903.0,130094776.0,134678022.0,111625436.0
110180305.0,106409096.0,108437346.0,109153474.0
186755968.0,159216863.0,184145057.0,178211292.0
191174159.0,179395505.0,182305367.0,200761037.0
202590999.0,194343193.0,187607590.0,143763441.0
209195991.0,198467487.0,212296133.0,210607922.0
211429176.0,209430520.0,211763643.0,210442076.0
112052996.0,113201530.0,203961445.0,208297084.0
186606937.0,187545928.0,186779723.0,174456705.0
139118931.0,162913259.0,156741354.0,165765175.0
149665624.0,187084392.0,165020476.0,205794254.0
177735570.0,178038605.0,201458693.0,168711645.0
201150904.0,198491256.0,170327868.0,184504212.0
210318039.0,206998554.0,208221974.0,116759471.0
128516595.0,105459290.0,141456698.0,144297785.0
214798023.0,214798764.0,213526901.0,214800494.0
207034523.0,197276239.0,204913225.0,157800940.0
169724766.0,167070706.0,171555440.0,178172681.0
207909423.0,207708247.0,204835479.0,205322614.0
185833620.0,185862927.0,203821571.0,202973142.0
135183999.0,143278224.0,143860042.0,119257549.0
206500707.0,126115498.0,154961180.0,207690362.0
209939239.0,206077032.0,206235275.0,209682156.0
165563962.0,204717894.0,197598777.0,203501572.0
172907083.0,193442005.0,186781107.0,193469667.0
197516156.0,166917341.0,194546711.0,197296711.0
176643505.0,139569938.0,171492022.0,178172758.0
121647974.0,112857696.0,177415328.0,156648673.0
144644007.0,144361604.0,144496982.0,143353041.0
201868444.0,198741847.0,197282253.0,197685770.0
209032986.0,205708841.0,184915598.0,213105070.0
199595829.0,62142460.0,197050698.0,206538363.0
176134261.0,204675663.0,210638346.0,178247306.0
140066757.0,139087584.0,138723087.0,130882429.0
176945007.0,74376472.0,201525735.0,202535931.0
144905652.0,144326269.0,124929431.0,137616631.0
206197493.0,208849420.0,211406045.0,169024806.0
104972322.0,103822416.0,102524690.0,104133341.0
143590297.0,144067206.0,146113450.0,137806681.0
73832242.0,112674660.0,105794848.0,130284178.0
8990517.0,105782956.0,117796206.0,123031888.0
155825607.0,121810378.0,151336756.0,154202054.0
207649904.0,195790088.0,195307134.0,188551062.0
192938802.0,170913910.0,214036731.0,130953624.0
211194085.0,173534368.0,212982951.0,211950995.0
146629192.0,169263792.0,168944874.0,137728912.0
167254101.0,179037947.0,165995329.0,157616522.0
66847833.0,35897624.0,193073805.0,87567372.0
179109199.0,191900621.0,183808233.0,181722738.0
163439461.0,165674895.0,135684034.0,148615017.0
199943171.0,204173059.0,205414980.0,195971381.0
135638853.0,126813668.0,142519224.0,144478575.0
165087201.0,161129486.0,86146240.0,139070138.0
80792306.0,143929999.0,89128488.0,141545815.0
201415286.0,211464056.0,174648782.0,203473902.0
211179899.0,213400561.0,206468244.0,207291975.0
147487060.0,191819376.0,188097871.0,183562291.0
201224207.0,176847776.0,192778648.0,197177593.0
204887360.0,170067152.0,195813531.0,161129536.0
191602282.0,171651450.0,177509915.0,155879521.0
184285820.0,182166730.0,189401378.0,166706986.0
162283237.0,162806953.0,162174102.0,162151127.0
205042074.0,140430551.0,205684199.0,203163651.0
127778753.0,137384606.0,133759964.0,115667450.0
188033670.0,188167193.0,188263400.0,187604952.0
202771091.0,196867490.0,202212928.0,200013587.0
160125459.0,156949532.0,156848664.0,147323571.0
49292862.0,49748779.0,47819465.0,46178315.0
153218882.0,166871446.0,152403584.0,174833276.0
150353137.0,188978784.0,203183406.0,203839676.0
175371874.0,167889098.0,144313813.0,189549467.0
130508663.0,103027161.0,133428980.0,133317927.0
190046791.0,197547572.0,195691812.0,206506851.0
191315689.0,180859943.0,165847342.0,182745277.0
191286477.0,196485617.0,181112879.0,196486128.0
212060590.0,208294914.0,208857492.0,211513101.0
154414407.0,190836031.0,193090723.0,178378841.0
185437303.0,179901572.0,157154399.0,171333828.0
203154388.0,212050420.0,206021460.0,203682368.0
192887350.0,189960191.0,195689827.0,181778577.0
103068437.0,103033103.0,99748548.0,102748714.0
193816266.0,197494259.0,203501589.0,193415290.0
140961057.0,141782323.0,139861404.0,142337049.0
160177526.0,161156204.0,162330083.0,149181320.0
170742054.0,205482903.0,177089082.0,141677718.0
209171342.0,209170906.0,207178982.0,207292720.0
127458174.0,131474391.0,132835997.0,95780967.0
146622025.0,142506882.0,133586186.0,145780568.0
211967654.0,192749867.0,213497113.0,213908294.0
172855868.0,173531385.0,173211996.0,173100610.0
127574958.0,134808608.0,132595127.0,130555925.0
122029221.0,154208648.0,172637289.0,166297885.0
191689918.0,180488878.0,204383243.0,207025446.0
188634987.0,194727262.0,181164380.0,169431073.0
189823017.0,180672441.0,186177668.0,186134896.0
209154528.0,209045970.0,195362070.0,208024261.0
188707850.0,160007335.0,189280332.0,179340369.0
163408060.0,159866474.0,153479075.0,155946178.0
168902335.0,200432223.0,206675931.0,194051447.0
121827797.0,113172947.0,125133406.0,123161171.0
140885047.0,98754943.0,119886395.0,118496155.0
189960408.0,187483323.0,182796557.0,186601836.0
207776576.0,203634888.0,203095005.0,197685693.0
169510044.0,164448166.0,107839496.0,149626389.0
170225416.0,112105648.0,157735292.0,80167686.0
170837805.0,160090218.0,165139296.0,171807893.0
213242016.0,213025862.0,208101504.0,208128786.0
195800601.0,196263136.0,195692004.0,192510522.0
178969738.0,162715574.0,178969930.0,165611581.0
201392779.0,113132905.0,112199947.0,176825164.0
125744732.0,125470079.0,121040465.0,124557434.0
163043350.0,132121666.0,123966932.0,165857631.0
168131734.0,165793491.0,168944874.0,155373266.0
185171134.0,191368764.0,185617694.0,171700826.0
151043581.0,143107981.0,138386018.0,137595808.0
165567840.0,165327764.0,178807012.0,182601069.0
188112740.0,203584384.0,195199275.0,205528996.0
212414718.0,203327533.0,209241357.0,213484399.0
162384238.0,164030947.0,163642821.0,164258825.0
199664776.0,211743800.0,204104762.0,210305810.0
156264808.0,104609315.0,147260490.0,157187517.0
186512046.0,180718836.0,195224547.0,185374999.0
154837907.0,128702983.0,104225141.0,169245447.0
176998160.0,170229439.0,171581339.0,156581426.0
209682101.0,177737849.0,152856884.0,132008358.0
168484813.0,171480861.0,163860145.0,169695558.0
147404169.0,130869492.0,133224668.0,146189257.0
211090368.0,211090316.0,192508650.0,202830018.0
205816525.0,91178542.0,169731192.0,207366189.0
211553702.0,195048326.0,203319873.0,194873039.0
164428187.0,171692957.0,170234062.0,171337185.0
50334247.0,82805975.0,79838302.0,89521538.0
138731519.0,97203378.0,150532076.0,154201319.0
173783003.0,181601193.0,160349217.0,173704885.0
173660886.0,104074554.0,81641431.0,167986669.0
193616363.0,192763527.0,181162115.0,190845033.0
200274473.0,198216035.0,168583139.0,190706355.0
189074384.0,182382122.0,159215994.0,194909150.0
185926189.0,167412709.0,183404805.0,164877500.0
174192616.0,167254818.0,171920678.0,144544881.0
206546427.0,202975799.0,196134075.0,165208696.0
207073193.0,177434254.0,205930464.0,163238356.0
136486001.0,191243535.0,185905551.0,190159357.0
163691156.0,168786176.0,161736410.0,133702416.0
112224650.0,141043513.0,145266309.0,94817302.0
191896856.0,191291338.0,183040013.0,124471431.0
208713323.0,208448763.0,207722415.0,208716440.0
196970676.0,148931084.0,197236805.0,158014483.0
18527869.0,89077671.0,72778327.0,88608862.0
148369984.0,145873237.0,138383984.0,139242333.0
174013594.0,169917720.0,170016179.0,2530955.0
214013171.0,211838329.0,214604775.0,9796270.0
170424906.0,208178722.0,212641504.0,212959812.0
182638836.0,156047829.0,204766465.0,155166704.0
208945348.0,205694525.0,141406743.0,167252969.0
189696340.0,181818580.0,157160947.0,91233749.0
136495320.0,131925218.0,140608603.0,140014599.0
199603669.0,202140512.0,196356426.0,204987345.0
210468810.0,209990547.0,47219556.0,206992055.0
212414718.0,212910119.0,214430763.0,198748213.0
133297186.0,145030626.0,118760932.0,153056663.0
129853623.0,187619920.0,195483710.0,146143850.0
171912101.0,148181723.0,162040606.0,183787164.0
146087671.0,149399250.0,105104652.0,135330127.0
168354113.0,173676965.0,73453211.0,132160873.0
12563106.0,88500521.0,182444348.0,62852807.0
149624845.0,171067281.0,179173463.0,159337682.0
144747679.0,144971970.0,145562038.0,129823056.0
109257459.0,124756131.0,136773099.0,128310589.0
89755685.0,75112543.0,74019950.0,97815534.0
198271720.0,187342915.0,173370165.0,128980631.0
208672965.0,202066063.0,214216337.0,197270611.0
192417437.0,196858366.0,192784420.0,185393780.0
158496861.0,151342076.0,154249518.0,180814343.0
150730215.0,163584042.0,164908585.0,157173354.0
206546427.0,203821549.0,132947690.0,192909536.0
194650086.0,185255299.0,194314500.0,192301437.0
131042624.0,137611988.0,116070573.0,1154163.0
196057828.0,174812459.0,207022525.0,178992169.0
179390546.0,150920860.0,166667935.0,138845125.0
195901787.0,195590627.0,199684466.0,114400740.0
206025378.0,203821549.0,205305833.0,210510537.0
193466665.0,155914926.0,201115489.0,199483886.0
178789888.0,2696170.0,187346002.0,186144466.0
184842109.0,149054366.0,187759141.0,187977255.0
203773350.0,199618470.0,206215511.0,202535931.0
189768721.0,209806606.0,197184679.0,205379032.0
161484986.0,146470951.0,148084430.0,105652723.0
209946870.0,210896271.0,209197042.0,210482271.0
204982869.0,87386563.0,177436131.0,197978362.0
213279340.0,213003632.0,174827248.0,213447132.0
211497127.0,60790092.0,77263801.0,212577756.0
172019588.0,161495016.0,177089082.0,178694478.0
41288547.0,30836618.0,47819465.0,48307566.0
177156833.0,169055682.0,171243091.0,133598709.0
189761801.0,190549458.0,182579479.0,189901749.0
179518381.0,189572751.0,193136969.0,174862877.0
204915615.0,209170877.0,206607896.0,184389481.0
191193861.0,192168318.0,184717150.0,189700722.0
160016482.0,164766402.0,139607178.0,142503407.0
208010864.0,206380736.0,209444999.0,206093971.0
195485550.0,193706704.0,197727661.0,200675385.0
163538506.0,169064602.0,158373863.0,183643440.0
209747862.0,209971073.0,206910868.0,207001452.0
184694170.0,197051319.0,190648240.0,201012829.0
187195655.0,197248142.0,197371060.0,192699403.0
114163885.0,94867589.0,96911441.0,49598993.0
208780801.0,199494090.0,202758210.0,205379032.0
129711915.0,118529231.0,130726009.0,129874391.0
123331207.0,121834791.0,120078186.0,123917535.0
181000137.0,181797231.0,120594212.0,185535904.0
195696207.0,195437225.0,195320976.0,195701359.0
189155481.0,156853921.0,194080599.0,170126805.0
193809750.0,187147859.0,190713650.0,166712668.0
88243640.0,79451894.0,104457404.0,87823537.0
152615498.0,143895067.0,165298998.0,7532302.0
162451693.0,167759512.0,173029248.0,148403826.0
147398534.0,149263886.0,151329328.0,33884794.0
188683663.0,182331492.0,152375699.0,149054685.0
182585723.0,181888161.0,176761887.0,187281276.0
152337737.0,155066498.0,154420978.0,207127506.0
170694560.0,168365108.0,177505280.0,163533425.0
202616763.0,200830125.0,183895191.0,200129729.0
76783321.0,78008061.0,78956691.0,82144616.0
179588046.0,191536868.0,190648552.0,161141227.0
159358354.0,139042227.0,177429168.0,159992254.0
170155476.0,163591851.0,167877611.0,165246340.0
183869980.0,186632675.0,185749299.0,186144540.0
177958990.0,163584044.0,176717915.0,172960858.0
202173912.0,215209491.0,210278156.0,180284125.0
194626363.0,183994399.0,159478396.0,183532731.0
161655784.0,178489498.0,178341694.0,173940398.0
213056962.0,214249836.0,158712975.0,208086666.0
184514718.0,180390480.0,182508412.0,181533371.0
159432881.0,127379086.0,97893890.0,160653310.0
96117626.0,124601204.0,194502004.0,79748850.0
140725436.0,73356857.0,157857375.0,113100345.0
174539161.0,174187608.0,171846924.0,189740579.0
182942684.0,181295820.0,180178482.0,180663789.0
140436978.0,706400.0,121964216.0,74212225.0
175385638.0,147853444.0,179889359.0,163907704.0
183736831.0,193392397.0,196285806.0,195878587.0
185872951.0,151578411.0,184045441.0,184024088.0
207718970.0,207720964.0,205391021.0,192553363.0
151020245.0,96954859.0,150890695.0,149588768.0
188377342.0,194510316.0,166622911.0,199827938.0
196184104.0,162411350.0,167266857.0,195353507.0
35148067.0,66944583.0,177858971.0,183358517.0
188646779.0,192916043.0,191055088.0,192473516.0
157915004.0,155789443.0,157800283.0,161114009.0
179908818.0,161018664.0,181260241.0,206429382.0
215667939.0,183937444.0,204651030.0,122101706.0
159906672.0,149716255.0,141872568.0,192378999.0
116414924.0,26780370.0,154407347.0,146171093.0
206400150.0,204797736.0,203820388.0,191000780.0
184667481.0,182355724.0,183921794.0,191633632.0
118114205.0,115233370.0,177473203.0,206877683.0
150408295.0,127379157.0,62353983.0,7532302.0
204161001.0,213405909.0,201550851.0,212584922.0
139945712.0,132528599.0,129325528.0,140246410.0
169386842.0,1414434.0,182409588.0,179105305.0
172612475.0,168786176.0,174814169.0,171857401.0
154018977.0,154986934.0,152289348.0,153139982.0
99241860.0,68159598.0,98068561.0,101350641.0
187387207.0,187252814.0,186617095.0,187613126.0
180734669.0,181840166.0,182659353.0,174151674.0
185461173.0,187560275.0,185256402.0,185001424.0
117144847.0,204797736.0,207800960.0,74383344.0
193119228.0,206998554.0,204001644.0,162934775.0
191801173.0,187821381.0,178336863.0,164210817.0
131352642.0,128777558.0,134846813.0,141150150.0
82107325.0,79692919.0,54240892.0,81111234.0
113103132.0,103482745.0,77899829.0,100551947.0
150675201.0,104545000.0,29021938.0,38736547.0
200854914.0,200518743.0,194538345.0,189748834.0
180262031.0,144264120.0,185083597.0,155573403.0
120545041.0,114732103.0,210170030.0,195193251.0
150716691.0,150894162.0,174827870.0,153364546.0
153659308.0,179006617.0,194554011.0,194358017.0
214339342.0,193334618.0,211591376.0,204632716.0
131482030.0,129799314.0,129314730.0,133315820.0
213083078.0,212081800.0,213578021.0,204739226.0
195479419.0,195542152.0,199837186.0,200036393.0
206699391.0,200542708.0,205994026.0,210751312.0
195621075.0,115009065.0,194983080.0,141498062.0
139390490.0,81833206.0,126314540.0,169045981.0
203487671.0,200822644.0,204207576.0,204531375.0
140964885.0,190422055.0,156405302.0,192572583.0
91577138.0,101594015.0,125621245.0,117633514.0
84321956.0,60746056.0,123068434.0,114781680.0
172537094.0,141096128.0,152657984.0,212226777.0
172510980.0,180805388.0,171487825.0,196938316.0
166334400.0,163826960.0,160481274.0,167314931.0
153783198.0,167762423.0,147218286.0,196887423.0
130489902.0,156912712.0,123659958.0,152453917.0
104444743.0,147965243.0,162256635.0,163619936.0
213182159.0,182819024.0,212150469.0,213086458.0
168353538.0,175307740.0,152717838.0,172498200.0
176510118.0,147078767.0,78728400.0,126897432.0
192534335.0,167674995.0,158934710.0,190771020.0
159187997.0,154974241.0,165779799.0,158256362.0
111075858.0,102992121.0,90691361.0,100551947.0
205276703.0,138047275.0,205184233.0,204657789.0
146708776.0,152105420.0,147416272.0,151095012.0
179384807.0,172324030.0,179132789.0,180778306.0
185984551.0,172877603.0,166967438.0,107853940.0
197739768.0,179666263.0,207721439.0,99691309.0
181167737.0,180085906.0,199510478.0,109145461.0
201888989.0,198449333.0,210250440.0,209323350.0
183041781.0,183204893.0,158530005.0,184017658.0
173191106.0,159224190.0,163402666.0,171564310.0
212138334.0,205809177.0,166361103.0,129493043.0
175349911.0,171790414.0,174345287.0,176915901.0
50642405.0,49399990.0,48940020.0,49144353.0
188774768.0,208635865.0,194343346.0,210890232.0
128141098.0,125635995.0,127576751.0,131215402.0
95619723.0,194642718.0,208068439.0,191952946.0
208672965.0,206194692.0,173700870.0,176871919.0
177102413.0,175540645.0,175056588.0,197685693.0
211853526.0,181298080.0,210678287.0,211732575.0
146233208.0,145016479.0,76898781.0,97653922.0
126809711.0,131115548.0,134521164.0,130649398.0
53512975.0,128188619.0,116321549.0,64740877.0
167723107.0,170913910.0,176736745.0,138494075.0
168684222.0,132198529.0,161009330.0,141139435.0
156765615.0,160709258.0,170404035.0,157738793.0
204524428.0,172412023.0,197944617.0,207814504.0
206545103.0,187417233.0,204998793.0,210042935.0
165286801.0,165962010.0,167324052.0,142697105.0
151521414.0,191500499.0,187555209.0,187283852.0
88460216.0,105769162.0,154407347.0,146149810.0
191266546.0,193499311.0,192003836.0,192634829.0
192328650.0,156926337.0,183076690.0,191550653.0
181167737.0,118237075.0,150909416.0,138406553.0
135938459.0,136487099.0,116945059.0,132930758.0
100293865.0,190422133.0,178891628.0,187499598.0
108709333.0,130754480.0,134524643.0,127228862.0
166280452.0,172805213.0,173215762.0,171609383.0
151064278.0,145425449.0,141284383.0,146809513.0
160819418.0,165962010.0,144086438.0,164611697.0
194051822.0,188977857.0,182483779.0,195739401.0
188807288.0,120847184.0,188380258.0,188233429.0
102143268.0,113173174.0,78690982.0,79659137.0
193559632.0,193560311.0,191510746.0,189434684.0
170424683.0,203936761.0,203501429.0,205797326.0
127117542.0,115160181.0,124040117.0,129328013.0
177591183.0,115109200.0,26969644.0,179979344.0
177237809.0,181784879.0,182933477.0,187977875.0
197620965.0,197306482.0,184780565.0,198181260.0
163635919.0,159582724.0,174769690.0,153730637.0
184860040.0,197127863.0,192001491.0,184524195.0
